cavename,complete_lcc_n,complete_lcc_m,branch_n,branch_m,total_euclidean_branch_length,total_curvilinear_branch_length,mean_branch_euclidean_length,mean_branch_curvilinear_length,mean_branch_tortuosity,max_branch_tortuosity,rho_A_d,rho_A_l,lambda2_L_d,lambda2_L_l,graph_energy_d,laplacian_energy_d,estrada_index_d,kirchhoff_index_d,log10_spanning_trees_d,graph_energy_l,laplacian_energy_l,estrada_index_l,kirchhoff_index_l,log10_spanning_trees_l,heat_trace_t_0.01_d,heat_trace_t_0.1_d,heat_trace_t_1_d,heat_trace_t_10_d,heat_trace_t_0.01_l,heat_trace_t_0.1_l,heat_trace_t_1_l,heat_trace_t_10_l,rho_ratio_d_over_l,spectral_tortuosity_lambda2_ratio,kirchhoff_ratio_l_over_d,energy_log_ratio_d_over_l,laplacian_energy_log_ratio_d_over_l,estrada_log_ratio_d_over_l,delta_log10_spanning_trees_d_minus_l,edge_csv,node_pos_csv,complete_lcc_vertex_limit,full_spectrum_dense_limit_branch_n
067_Bailleurs_000,454,455,140,141,1792.7529850816416,2138.7105162953344,12.714560177883982,15.168159690037832,1.154714354614733,2.1908538389894416,0.832461210514706,0.7998093363083397,0.00021660613987284916,0.0001810117453616804,22.61615456383157,32.77582862546721,143.9016254515048,1687736.4722412394,-137.07655524768992,21.357850243142636,31.038665955378757,143.5847217812347,2046003.687108776,-144.82882905159346,139.63440232126504,136.4468784747392,112.24647970251472,49.75683236180144,139.66156371039847,136.70795832178453,114.09417157469201,53.37145702618769,1.040824572462578,1.1966413529688222,1.2122767509976091,0.05724508965769394,0.054457595421972455,0.002204652858680517,7.752273803903535,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\067_Bailleurs_000\clean_graph_csv\067_Bailleurs_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\067_Bailleurs_000\clean_graph_csv\067_Bailleurs_000_node_pos.csv,1000000000,2000
068_Mandra_000,152,152,29,29,669.0433154889355,844.062162440102,23.07045915479088,29.10559180827938,1.3055544082264117,2.492994740671772,0.40324291322334066,0.37275932646888577,0.0006983677306280043,0.0005959298535711646,3.9894733741195454,5.772474206640911,29.540424754170147,62651.84266208574,-30.970885042563744,3.5294596531885594,5.0709840761447085,29.425788169900535,76449.75377576656,-33.6668131069791,28.937338012175392,28.387597312924083,24.03229891120783,11.97685810378196,28.94690365144388,28.479722934792978,24.684960235347347,13.236118238344577,1.0817782000070209,1.1718958639896477,1.2202315291523058,0.12251444927733202,0.12956589729221155,0.0038882174387703545,2.695928064415355,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\068_Mandra_000\clean_graph_csv\068_Mandra_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\068_Mandra_000\clean_graph_csv\068_Mandra_000_node_pos.csv,1000000000,2000
069_Argent_000,86,86,17,17,443.50798467153345,527.0954687270641,26.08870498067844,31.00561580747436,1.1684857910658781,1.7080513557536519,0.935570981258776,0.9347685475898774,0.005687642433081537,0.004700416675991067,3.600013493213445,5.320618791681862,18.17258085004965,9529.7167604167,-17.961348510300486,3.4655442958564295,5.13403024704801,18.13594249386483,11290.43426535089,-18.88469049855169,16.952810049029026,16.549242413164663,13.864582632578832,7.788634415861913,16.95573810868383,16.577404087634356,14.063174914811372,8.185298173976511,1.0008584303258465,1.2100294133779783,1.1847607383513883,0.03806788932316022,0.035698636866950295,0.002018169027336453,0.923341988251206,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\069_Argent_000\clean_graph_csv\069_Argent_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\069_Argent_000\clean_graph_csv\069_Argent_000_node_pos.csv,1000000000,2000
070_Cheminee_000,979,984,79,84,4415.299667529119,6364.834658641771,52.56309128010856,75.7718411743068,1.4479493822421807,5.163834827212566,0.16300013459016927,0.1590788482244462,7.565382953221923e-05,5.421434441072988e-05,4.077473449499248,5.480331962995319,79.18330059189833,2079884.6795009577,-119.74769204514688,3.2746655521038623,4.464750292798287,79.13078434373342,2959647.4874528926,-130.6307156199239,78.93787426212148,78.38353981844202,73.28205878437268,46.7313368544508,78.95139315303655,78.51718103465474,74.47626772413523,51.5944856759468,1.0246499544690597,1.3954577954325706,1.4229863398787201,0.2192618016488327,0.204952389014661,0.000663443813133217,10.883023574777027,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\070_Cheminee_000\clean_graph_csv\070_Cheminee_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\070_Cheminee_000\clean_graph_csv\070_Cheminee_000_node_pos.csv,1000000000,2000
071_Carcabon_000,1052,1051,161,160,9989.356198269441,12957.703967932235,62.433476239184,80.98564979957646,1.2324042951306446,2.639118568795743,0.24624322166657728,0.2392818994883776,1.5890812399775316e-05,1.215504564593159e-05,7.902331594956888,11.373959264166237,161.4619387872587,19593998.797821622,-256.9521819021403,7.326854869283523,10.690364114396925,161.42460377753594,25618857.25436916,-269.71247586236865,160.8797370575787,159.80910805471444,150.14537124932514,101.36665882416006,160.89101182268172,159.92059445848665,151.14728920732796,106.15743593585121,1.0290925564912519,1.3073428815213146,1.307484884464592,0.07561150720749277,0.06198368171845343,0.000231257763749336,12.760293960228353,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\071_Carcabon_000\clean_graph_csv\071_Carcabon_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\071_Carcabon_000\clean_graph_csv\071_Carcabon_000_node_pos.csv,1000000000,2000
073_Serreno_000,465,470,128,133,4078.749398811774,4777.759287607052,30.66728871287048,35.923002162459035,1.1455057896282135,2.6589148655268438,0.5173694399864863,0.5172113479142629,0.0001292240722025477,0.00010833395946132938,13.297438095456625,19.43987709664392,129.56591608611626,2665843.7794663664,-157.2674871173939,12.461764460694534,18.264171222408756,129.43101906345433,3181064.856892438,-163.53392882274423,127.79096526427811,125.94914423371789,110.74868252830265,59.4279621550986,127.80653011682855,126.10067190773655,111.92817425485825,62.094494023816175,1.0003056624199391,1.1928306954263517,1.193267543055057,0.06490627893034435,0.06238519278153561,0.0010416882715792854,6.266441705350331,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\073_Serreno_000\clean_graph_csv\073_Serreno_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\073_Serreno_000\clean_graph_csv\073_Serreno_000_node_pos.csv,1000000000,2000
074_Yeux_000,190,189,58,57,1092.7274398216043,1312.5410717590646,19.170656838975514,23.027036346650256,1.1859281425329486,2.9981449760250727,0.30175717801685936,0.284724705278346,0.000340226384136935,0.0002677723699697265,5.7319693737052315,8.261940182642023,58.547354850182195,338913.8623739956,-66.13337139460853,5.271506521779791,7.6750625953448,58.47052238474718,406231.3537833528,-69.5568213648438,57.90365755164647,57.05246781944835,49.88142891664625,24.78013059661445,57.91311878518039,57.14453497903335,50.59639710860218,26.543382514591077,1.0598208459707157,1.2705806210528738,1.1986271406481201,0.08374297770214867,0.07368299970525734,0.0013131750172116219,3.423449970235268,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\074_Yeux_000\clean_graph_csv\074_Yeux_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\074_Yeux_000\clean_graph_csv\074_Yeux_000_node_pos.csv,1000000000,2000
075_TorcaAitken_000,1010,1014,225,229,7234.508787747094,9031.798564426625,31.591741431210018,39.44016840360971,1.2123791362558736,3.9046593404513192,0.5878712910435065,0.584659482294904,2.902298272468609e-05,2.3554047907764942e-05,17.654766476082138,25.291032313249875,226.62827515680004,18088422.468038615,-302.7090478365019,16.558605788016322,23.689360432955844,226.49492412019072,22236547.93707418,-318.39981982590035,224.7251259065207,222.29252492043221,201.3959250239876,116.34787964002724,224.74962787268723,222.53282187346701,203.4036893103014,123.1359069831945,1.0054934690120743,1.2321866219486728,1.2293248886886132,0.06409984835514196,0.06542385841431028,0.0005885862417632384,15.690771989398456,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\075_TorcaAitken_000\clean_graph_csv\075_TorcaAitken_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\075_TorcaAitken_000\clean_graph_csv\075_TorcaAitken_000_node_pos.csv,1000000000,2000
076_CuevaCarrera_000,1020,1028,267,275,6903.958204125951,8490.538259846206,25.105302560458004,30.87468458125893,1.2369521308444513,10.582971630044714,1.0119559511205845,1.0066563027992907,2.813075339369852e-05,2.3963239458051692e-05,27.07706096731779,37.356456698819215,270.72969167955057,19970686.10157321,-332.46796918983114,24.258257641566843,33.287396017058775,270.03654060325994,23853215.874737367,-351.134429469793,266.5909466392603,262.9924302608884,233.32215409533006,125.06730834823607,266.63997173658186,263.465798002869,236.8147001078428,133.48404330773488,1.005264605512881,1.1739127943424417,1.1944114365133558,0.10992982994558248,0.1153269394024186,0.0025635900118239963,18.666460279961882,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\076_CuevaCarrera_000\clean_graph_csv\076_CuevaCarrera_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\076_CuevaCarrera_000\clean_graph_csv\076_CuevaCarrera_000_node_pos.csv,1000000000,2000
077_Pasillo_000,913,916,142,145,4078.268223678519,5462.892325244849,28.12598774950703,37.67511948444724,1.3079010146761836,4.036570790905308,0.2965710831741397,0.2932763122888828,8.910565895049795e-05,6.07477500517664e-05,12.220876068604987,16.5688197668185,142.9880154978829,4347691.692568885,-182.0738108740343,10.845402084242167,14.73444728381883,142.81290490431942,6278972.515936636,-196.05822303559688,141.81253762264544,140.15082648106969,125.74170365542128,69.20699946781144,141.83888322031996,140.40899401422132,127.8727756406511,75.46958839510597,1.011234357318335,1.4668141433150406,1.4442083201687723,0.11940442341639008,0.11733449673712805,0.0012254027399870877,13.984412161562574,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\077_Pasillo_000\clean_graph_csv\077_Pasillo_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\077_Pasillo_000\clean_graph_csv\077_Pasillo_000_node_pos.csv,1000000000,2000
079_CuevaPollita_000,255,258,45,48,2244.3524213004093,2461.529272110067,46.75734211042519,51.28185983562639,1.0740196899500638,1.534246032305796,0.30511226098651045,0.30475585300313296,0.001011611475218833,0.0009243382412019422,3.1084250064644325,4.2821705650453215,45.23751706225352,182923.1571096436,-61.73437873236494,3.018818905029581,4.215468187009086,45.23057124008523,200441.7650683393,-62.98443479104011,44.95330092285457,44.53889278418814,40.90266742024661,24.848759041755237,44.95497148493289,44.55538517011821,41.04841664105417,25.437364987572455,1.0011694869183492,1.0944169895031142,1.0957703127122123,0.029250505282279984,0.015699360725433476,0.00015355297790133271,1.2500560586751703,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\079_CuevaPollita_000\clean_graph_csv\079_CuevaPollita_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\079_CuevaPollita_000\clean_graph_csv\079_CuevaPollita_000_node_pos.csv,1000000000,2000
080_Lastrias_000,172,171,21,20,1353.243116703802,1756.225112386298,67.66215583519009,87.81125561931489,1.1731284139346445,2.354177757445244,0.30044768088716645,0.3001231125257806,0.0004163595623259149,0.0002668673585484436,1.7750087958723673,2.578899355935992,21.16708814652188,79572.11745507062,-30.0117478457941,1.693795205925623,2.517511110110926,21.162099148730597,111318.43954019043,-31.127264086159485,20.97540177479002,20.757940081749737,18.915272758213735,12.110220845682102,20.976564411630132,20.769424263284662,19.017357436278637,12.546080306202885,1.0010814507375134,1.5601741801267706,1.3989628917823504,0.0468336832010605,0.024091942931695486,0.00023572377043693766,1.115516240365384,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\080_Lastrias_000\clean_graph_csv\080_Lastrias_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\080_Lastrias_000\clean_graph_csv\080_Lastrias_000_node_pos.csv,1000000000,2000
082_CuevaTonia_000,266,265,35,34,1876.7239068330362,2112.013206824139,55.197761965677536,62.11803549482762,1.1116727714189993,1.865288077648119,0.32056625755497997,0.3096251705265071,0.0002345810586996919,0.0002037548152130743,3.067287663599989,4.905996758469971,35.3016806343938,232279.2120525966,-48.44487079076116,2.8845593305504176,4.6560872680925,35.271285597953074,265651.5571159527,-49.89129418956262,34.95322724018211,34.54028478573597,31.085145922164514,19.17561576224869,34.95628825364649,34.570035868809,31.31372812589601,19.76071614854421,1.0353365555192684,1.1512908711108565,1.1436734039540284,0.061421530636558364,0.05228283170789234,0.0008613790787825329,1.446423398801464,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\082_CuevaTonia_000\clean_graph_csv\082_CuevaTonia_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\082_CuevaTonia_000\clean_graph_csv\082_CuevaTonia_000_node_pos.csv,1000000000,2000
083_Cubillo_000,1001,1003,173,175,4767.700966376813,6536.378188352788,27.244005522153216,37.35073250487307,1.2420122995752574,4.402152402624284,0.5916597913298022,0.5909936884456173,7.314168483602427e-05,5.139417674454717e-05,18.629261898561033,26.330017510825172,175.05310439841156,6121383.0645133145,-212.5669086507493,17.347931870055085,24.81401772806099,174.86879136618654,8823929.732076755,-225.36599695486316,172.7160356213675,170.21309012055377,149.48255482506397,79.47301414721566,172.74085563680885,170.45561824890177,151.43504696258913,84.83182135128169,1.0011270896749114,1.4231512102931871,1.4414928193647212,0.07126026614242781,0.059300914101943485,0.0010534525075523392,12.799088304113866,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\083_Cubillo_000\clean_graph_csv\083_Cubillo_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\083_Cubillo_000\clean_graph_csv\083_Cubillo_000_node_pos.csv,1000000000,2000
084_CuevaHelguera_000,349,349,61,61,2092.0338573693393,2650.4635872161593,34.29563700605474,43.45022274124852,1.2279987572966895,3.018498562564654,0.45869754151988723,0.45709352714806106,0.00015707639327367748,0.00012968264177222382,6.0955701003356415,8.841482082519493,61.70571822991679,725341.2574465362,-78.04223197069675,5.6727623190934535,8.432551999053166,61.66077584946859,887656.1617125599,-82.8140011665593,60.90800685128436,60.097578519097375,53.4121852504138,29.956679456275022,60.91597290632876,60.175683453446545,54.06310236192528,32.14826983652143,1.003509160109604,1.2112368403904694,1.2237772946177512,0.07188611369584852,0.047355064550771195,0.0007285994916488254,4.7717691958625466,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\084_CuevaHelguera_000\clean_graph_csv\084_CuevaHelguera_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\084_CuevaHelguera_000\clean_graph_csv\084_CuevaHelguera_000_node_pos.csv,1000000000,2000
085_Requiem_000,156,155,19,18,2104.5552382878886,2524.6175341776234,116.91973546043826,140.25652967653463,1.1320217313244156,1.5108782126086298,0.08014752018912749,0.07969830909524842,0.00030008040811796286,0.0002473876032934685,0.5694663155294979,0.829605597633576,19.016128738920834,92716.40457375237,-30.79916326443285,0.5404132284445744,0.793638280004155,19.01496978548967,110681.88630642206,-31.702026307595546,18.990748698662923,18.907924728803213,18.121157301842835,13.059709293727227,18.991341834476,18.91381468848128,18.176138986691804,13.369308435642779,1.0056363942846294,1.212996949414585,1.1937681019368998,0.05236554891851122,0.044322613581463985,6.094767053748527e-05,0.9028630431626965,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\085_Requiem_000\clean_graph_csv\085_Requiem_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\085_Requiem_000\clean_graph_csv\085_Requiem_000_node_pos.csv,1000000000,2000
087_CoumeBere_000,284,283,34,33,1172.9354606361012,1734.4403119561016,35.543498807154585,52.55879733200308,1.357829130886134,3.4269177303586407,0.31198802799244063,0.30135877016237633,0.0003461434821159167,0.00020809448404199567,3.4052130628172166,4.496017503582253,34.31198553180233,169925.10322223607,-43.44085236489649,3.09368169274115,4.212585954755331,34.271915297788944,270124.5426354534,-47.12598433054062,33.95032722996086,33.51102545702756,29.776774831431787,16.404648703823177,33.956148860091226,33.568036681513874,30.24679943853885,17.880229497838783,1.0352711083348831,1.6633957584673955,1.5896682568565033,0.09594564318129163,0.0651153055693307,0.0011685027561282573,3.685131965644125,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\087_CoumeBere_000\clean_graph_csv\087_CoumeBere_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\087_CoumeBere_000\clean_graph_csv\087_CoumeBere_000_node_pos.csv,1000000000,2000
088_PerteYerse_000,207,206,42,41,1354.1440817056764,1640.466375818567,33.02790443184577,40.01137501996505,1.1936352690366911,3.018298880240659,1.0039711184608526,1.003879886095561,0.00032006525846256805,0.00025781212513528116,5.517632722364924,7.397376674641897,43.40121791534138,260063.7151256262,-55.0210705942546,5.282995651246162,7.021787179121247,43.37355392991815,323848.2257546719,-57.714134692668004,41.930246603178055,41.327339058482664,36.87144813729914,21.748120641853482,41.934957332069445,41.37352783823654,37.25593567413257,22.91086119038353,1.0000908797621662,1.241467050064542,1.2452649367030462,0.04345561863859228,0.05210766437502116,0.0006376043583211812,2.6930640984134016,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\088_PerteYerse_000\clean_graph_csv\088_PerteYerse_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\088_PerteYerse_000\clean_graph_csv\088_PerteYerse_000_node_pos.csv,1000000000,2000
089_Queou_000,548,550,106,108,3898.410058548212,4769.721747558507,36.09638943100196,44.16409025517136,1.1855669530895856,2.826573535553632,0.3055348920800816,0.2612433953429324,4.566018821480436e-05,3.346353549047192e-05,8.68202746564009,11.75323125034769,106.67098424337337,4254628.733449419,-144.56829614654453,7.991995107400859,10.708515830590079,106.57566775529635,5531254.165109732,-150.88501855390479,105.87243556463056,104.74098632655458,94.87536517094483,54.98503400982462,105.88487702442191,104.86261374773949,95.85748254338375,57.59748301138674,1.169541115782116,1.3644759152183783,1.3000556597626547,0.082814651228742,0.09308890586675278,0.0008939553660644334,6.31672240736026,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\089_Queou_000\clean_graph_csv\089_Queou_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\089_Queou_000\clean_graph_csv\089_Queou_000_node_pos.csv,1000000000,2000
090_Crolles_000,7809,7924,1100,1214,30970.474262470365,40176.12287918097,25.511099062990414,33.094005666541165,1.2384200141168376,6.8072559660490715,5.231368202324097,5.230897115982271,6.23041862916013e-06,4.914835946527962e-06,175.46663378694842,241.71891326610177,1318.8915484457493,574174378.1169076,-1251.4712924522346,161.08249163584725,224.8259534202877,1315.719422941153,744627353.8667226,-1335.2959048126925,1097.4978777453575,1076.0379920417222,915.9592848311763,460.04979498640546,1097.7434500655684,1078.4106244855411,933.4145521026054,496.3698107292267,1.0000900584223664,1.2676758078896913,1.2968662173830214,0.08553229978201436,0.07244897313208513,0.002408042076715261,83.82461236045788,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\090_Crolles_000\clean_graph_csv\090_Crolles_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\090_Crolles_000\clean_graph_csv\090_Crolles_000_node_pos.csv,1000000000,2000
091_Som_000,585,585,46,46,2113.4897501579185,2756.164072504552,45.9454293512591,59.91661027183809,1.4258021848723244,8.16621104796681,0.5621305678183226,0.512632914321956,0.0003479779710160846,0.0002815765334559988,6.236646334715926,9.151843273877427,46.94469959133787,352498.40923742636,-59.61877957681614,5.049255493277976,7.74884162822777,46.71264771360246,443996.4344530773,-64.74490473828001,45.9132844336237,45.154259246605314,39.2394807503229,23.097130307441077,45.92946498454237,45.31066525108159,40.38765716991296,25.230061842667613,1.0965557460582407,1.2358202110988847,1.2595700372480894,0.21120178620048555,0.16641194482749683,0.004955347535627105,5.126125161463875,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\091_Som_000\clean_graph_csv\091_Som_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\091_Som_000\clean_graph_csv\091_Som_000_node_pos.csv,1000000000,2000
092_Flaine_000,128,127,35,34,710.4009723621533,856.3959665723814,20.894146245945684,25.18811666389357,1.1002254493137043,1.7698932033653294,0.6138687767232729,0.6112815135386546,0.0007028601888405038,0.0005226930710048328,5.565098855279757,8.145167420393417,35.9480997407884,89727.09583011924,-36.98850566731012,5.44303368175436,7.996182290066514,35.925399650990734,114991.24003077386,-38.25159650167226,34.9157145205976,34.18116169824103,28.63512181703137,14.235777235190348,34.918275248040544,34.205943791312464,28.820092934712495,14.678833035289378,1.0042325231948221,1.3446900826316963,1.2815664985801762,0.022178180802379918,0.018460582797307414,0.0006316678816128069,1.2630908343621385,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\092_Flaine_000\clean_graph_csv\092_Flaine_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\092_Flaine_000\clean_graph_csv\092_Flaine_000_node_pos.csv,1000000000,2000
093_Larra_000,6282,6335,838,873,44241.87656454546,60109.241921651614,50.677980028116224,68.85365626764217,1.3805944190985178,14.707820675484513,1.6467559616171563,1.1694472344924005,1.5245639006563583e-06,1.0631555791345842e-06,80.07703448924121,122.86936072863915,853.5008295536875,1072522210.1644475,-1187.7466325301186,71.18336924493462,110.02447567729206,849.3646697139816,1484110816.9965265,-1270.5114937141964,836.8233629017659,826.5520477214793,745.3600607707647,454.13183208590965,836.9823604085423,828.0636243527116,756.2676353093123,488.7992131540689,1.4081490066817184,1.4339988714514988,1.3837576536237612,0.1177298893548825,0.11041883584009214,0.004857891566447965,82.76486118407774,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\093_Larra_000\clean_graph_csv\093_Larra_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\093_Larra_000\clean_graph_csv\093_Larra_000_node_pos.csv,1000000000,2000
095_Kelmend_000,128,127,12,11,617.8388853646331,877.3483689048467,56.16717139678483,79.75894262771334,1.292619019684154,1.8605824502298638,0.7187151058602916,0.7167344458457865,0.0011663979544216246,0.0008351348017189302,2.2578044037520257,2.9882753782827263,12.600728730727315,15568.64933669671,-15.381671244594628,2.0614929798883708,2.705255229706709,12.568591136892111,21756.17441708629,-16.49496008796644,11.974457449148552,11.755172815293141,10.268982885321456,6.572055862262943,11.976960808859436,11.779476329119065,10.454749468395208,6.907646868713845,1.0027634502931806,1.3966583023733012,1.3974349313530383,0.0909623704874721,0.09950016179328171,0.0025537131292816292,1.1132888433718122,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\095_Kelmend_000\clean_graph_csv\095_Kelmend_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\095_Kelmend_000\clean_graph_csv\095_Kelmend_000_node_pos.csv,1000000000,2000
096_AulpSeuil_000,1862,1872,195,205,12837.613618394393,16683.37273679292,62.622505455582406,81.3823060331362,1.3796409951724242,31.351303026152785,1.0038160430660625,1.0037967395580405,2.096026300790579e-05,1.780381557613375e-05,18.73227961490971,28.461933173030413,198.11781877828855,20875962.701466344,-283.82145052491177,16.83262775246806,25.936122118345082,197.76954464684718,25692778.202233646,-299.83371732201704,194.73452461176097,192.40967372318886,173.88625259416324,108.97798336709069,194.7630298981074,192.68661624931747,176.02243808635433,114.9350519298719,1.0000192304948416,1.1772905037279369,1.2307350118243392,0.10692908729536135,0.09293084289048799,0.0017594611673091979,16.01226679710527,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\096_AulpSeuil_000\clean_graph_csv\096_AulpSeuil_000_edges.csv,C:\Users\roz31\Documents\GitHub\KNdata-public\caves_fulldatasets\data\096_AulpSeuil_000\clean_graph_csv\096_AulpSeuil_000_node_pos.csv,1000000000,2000
